memory_ratio,compress_ratio,miss_cost,load_dist,min_lat_pc_size,min_lat_pc_size_gb,min_lat,zero_ac_lat,zero_pc_lat,zero_ac_lat_to_min_lat,zero_pc_lat_to_min_lat,d_u,d_c
0.55,0.45,50,1,0.0,0.0,106310041.0,262249629.0,106310041.0,2.4668378126201644,1.0,1.8182,0.8182
0.55,0.45,100,0,0.45,1.0,461543068.0,512250501.0,490675596.0,1.1098650083073072,1.0631198473551768,1.8182,0.8182
0.55,0.45,100,1,0.0,0.0,136834491.0,512249629.0,136834491.0,3.7435709758294786,1.0,1.8182,0.8182
0.55,0.5,10,0,0.5,1.0,59626935.0,62499882.0,289504380.0,1.0481820338409142,4.855261804082333,1.8182,0.9091
0.55,0.5,10,1,0.5,1.0,53359423.0,62498278.0,82223888.0,1.1712697492999502,1.5409440990394518,1.8182,0.9091
0.55,0.5,50,0,0.5,1.0,249634455.0,262499882.0,379464540.0,1.0515370644649193,1.5200807917320547,1.8182,0.9091
0.55,0.5,50,1,0.0,0.0,106643448.0,262498278.0,106643448.0,2.461457153935983,1.0,1.8182,0.9091
0.55,0.5,100,0,0.5,1.0,487143855.0,512499882.0,491914740.0,1.0520503886885733,1.0097935855107933,1.8182,0.9091
0.55,0.5,100,1,0.0,0.0,137167898.0,512498278.0,137167898.0,3.736284403804161,1.0,1.8182,0.9091
0.55,0.55,10,0,0.55,1.0,62750303.0,62750303.0,290731873.0,1.0,4.633154886917438,1.8182,1.0
0.55,0.55,10,1,0.55,1.0,62748930.0,62748930.0,82560416.0,1.0,1.31572627612933,1.8182,1.0
0.55,0.55,50,0,0.55,1.0,262750303.0,262750303.0,380692033.0,1.0,1.448873811574634,1.8182,1.0
0.55,0.55,50,1,0.0,0.0,106979976.0,262748930.0,106979976.0,2.4560571036209615,1.0,1.8182,1.0
0.55,0.55,100,0,0.0,0.0,493142233.0,512750303.0,493142233.0,1.0397614900689311,1.0,1.8182,1.0
0.55,0.55,100,1,0.0,0.0,137504426.0,512748930.0,137504426.0,3.7289630953406547,1.0,1.8182,1.0
0.55,0.6,10,0,0.55,0.9167,129822702.0,129822702.0,291967480.0,1.0,2.24897090803117,1.8182,1.0909
0.55,0.6,10,1,0.55,0.9167,81317144.0,81317144.0,82894698.0,1.0,1.019400017295246,1.8182,1.0909
0.55,0.6,50,0,0.55,0.9167,329821984.0,329821984.0,381927640.0,1.0,1.157981149006732,1.8182,1.0909
0.55,0.6,50,1,0.0,0.0,107314258.0,281317064.0,107314258.0,2.6214323170365676,1.0,1.8182,1.0909
0.55,0.6,100,0,0.0,0.0,494377840.0,579821679.0,494377840.0,1.1728310455824638,1.0,1.8182,1.0909
0.55,0.6,100,1,0.0,0.0,137838708.0,531317059.0,137838708.0,3.8546288390921366,1.0,1.8182,1.0909
0.55,0.65,10,0,0.55,0.8462,184347495.0,184347495.0,293204472.0,1.0,1.5904988131246371,1.8182,1.1818
0.55,0.65,10,1,0.0,0.0,83232019.0,96702032.0,83232019.0,1.161836912787133,1.0,1.8182,1.1818
0.55,0.65,50,0,0.0,0.0,383164632.0,384346101.0,383164632.0,1.0030834500403472,1.0,1.8182,1.1818
0.55,0.65,50,1,0.0,0.0,107651579.0,296702032.0,107651579.0,2.756132652731457,1.0,1.8182,1.1818
0.55,0.65,100,0,0.0,0.0,495614832.0,634345898.0,495614832.0,1.2799170990104671,1.0,1.8182,1.1818
0.55,0.65,100,1,0.0,0.0,138176029.0,546702032.0,138176029.0,3.9565620459392417,1.0,1.8182,1.1818
0.55,0.7,10,0,0.55,0.7857,229791547.0,229791547.0,294448911.0,1.0,1.2813739880518755,1.8182,1.2727
0.55,0.7,10,1,0.0,0.0,83570118.0,107353536.0,83570118.0,1.2845923706844593,1.0,1.8182,1.2727
0.55,0.7,50,0,0.0,0.0,384409071.0,429790790.0,384409071.0,1.11805579634722,1.0,1.8182,1.2727
0.55,0.7,50,1,0.0,0.0,107989678.0,307353536.0,107989678.0,2.8461380910868166,1.0,1.8182,1.2727
0.55,0.7,100,0,0.0,0.0,496859271.0,679790484.0,496859271.0,1.3681751024426392,1.0,1.8182,1.2727
0.55,0.7,100,1,0.0,0.0,138514128.0,557353536.0,138514128.0,4.023802799379425,1.0,1.8182,1.2727
0.55,0.75,10,0,0.55,0.7333,268901104.0,268901104.0,295686840.0,1.0,1.099611848376792,1.8182,1.3636
0.55,0.75,10,1,0.0,0.0,83901545.0,117935090.0,83901545.0,1.4056366900037418,1.0,1.8182,1.3636
0.55,0.75,50,0,0.0,0.0,385647000.0,468899879.0,385647000.0,1.2158784562047675,1.0,1.8182,1.3636
0.55,0.75,50,1,0.0,0.0,108321105.0,317935006.0,108321105.0,2.9351159776296596,1.0,1.8182,1.3636
0.55,0.75,100,0,0.0,0.0,498097200.0,718899597.0,498097200.0,1.4432917852178249,1.0,1.8182,1.3636
0.55,0.75,100,1,0.0,0.0,138845555.0,567935006.0,138845555.0,4.090408266940918,1.0,1.8182,1.3636
0.55,0.8,10,0,0.0,0.0,296919032.0,303453700.0,296919032.0,1.0220082490367273,1.0,1.8182,1.4546
0.55,0.8,10,1,0.0,0.0,84240048.0,127499924.0,84240048.0,1.5135309989377024,1.0,1.8182,1.4546
0.55,0.8,50,0,0.0,0.0,386879192.0,503452148.0,386879192.0,1.3013161690019246,1.0,1.8182,1.4546
0.55,0.8,50,1,0.0,0.0,108659608.0,327499635.0,108659608.0,3.01399610239713,1.0,1.8182,1.4546
0.55,0.8,100,0,0.0,0.0,499329392.0,753451534.0,499329392.0,1.508926864853972,1.0,1.8182,1.4546
0.55,0.8,100,1,0.0,0.0,139184058.0,577499570.0,139184058.0,4.149178995772633,1.0,1.8182,1.4546
0.55,0.85,10,0,0.0,0.0,298161397.0,335004825.0,298161397.0,1.1235687395172755,1.0,1.8182,1.5455
0.55,0.85,10,1,0.0,0.0,84577608.0,136162276.0,84577608.0,1.6099092800070676,1.0,1.8182,1.5455
0.55,0.85,50,0,0.0,0.0,388121557.0,535003995.0,388121557.0,1.3784444212151814,1.0,1.8182,1.5455
0.55,0.85,50,1,0.0,0.0,108997168.0,336161954.0,108997168.0,3.084134754767206,1.0,1.8182,1.5455
0.55,0.85,100,0,0.0,0.0,500571757.0,785003564.0,500571757.0,1.5682138535035248,1.0,1.8182,1.5455
0.55,0.85,100,1,0.0,0.0,139521618.0,586161854.0,139521618.0,4.201226035093716,1.0,1.8182,1.5455
0.55,0.9,10,0,0.0,0.0,299396513.0,363541647.0,299396513.0,1.2142480998100336,1.0,1.8182,1.6364
0.55,0.9,10,1,0.0,0.0,84910608.0,144007622.0,84910608.0,1.6959909414380827,1.0,1.8182,1.6364
0.55,0.9,50,0,0.0,0.0,389356673.0,563540102.0,389356673.0,1.4473621259857026,1.0,1.8182,1.6364
0.55,0.9,50,1,0.0,0.0,109330168.0,344007216.0,109330168.0,3.1464985583850926,1.0,1.8182,1.6364
0.55,0.9,100,0,0.0,0.0,501806873.0,813539320.0,501806873.0,1.6212199628441517,1.0,1.8182,1.6364
0.55,0.9,100,1,0.0,0.0,139854618.0,594007216.0,139854618.0,4.247319284086851,1.0,1.8182,1.6364
0.55,0.95,10,0,0.0,0.0,300633037.0,390459604.0,300633037.0,1.2987914032881223,1.0,1.8182,1.7273
0.55,0.95,10,1,0.0,0.0,85246493.0,151359328.0,85246493.0,1.775549030503812,1.0,1.8182,1.7273
0.55,0.95,50,0,0.0,0.0,390593197.0,590459038.0,390593197.0,1.511698213217984,1.0,1.8182,1.7273
0.55,0.95,50,1,0.0,0.0,109666053.0,351359247.0,109666053.0,3.2039016394617574,1.0,1.8182,1.7273
0.55,0.95,100,0,0.0,0.0,503043397.0,840458780.0,503043397.0,1.6707480607284464,1.0,1.8182,1.7273
0.55,0.95,100,1,0.0,0.0,140190503.0,601359247.0,140190503.0,4.289586199715683,1.0,1.8182,1.7273
0.55,1.0,10,0,0.0,0.0,301868084.0,415457571.0,301868084.0,1.3762884949440366,1.0,1.8182,1.8182
0.55,1.0,10,1,0.0,0.0,85584468.0,158178428.0,85584468.0,1.8482141876490954,1.0,1.8182,1.8182
0.55,1.0,50,0,0.0,0.0,391828244.0,615456041.0,391828244.0,1.5707291406997195,1.0,1.8182,1.8182
0.55,1.0,50,1,0.0,0.0,110004028.0,358178061.0,110004028.0,3.2560449604627206,1.0,1.8182,1.8182
0.55,1.0,100,0,0.0,0.0,504278444.0,865455309.0,504278444.0,1.7162250722737615,1.0,1.8182,1.8182
0.55,1.0,100,1,0.0,0.0,140528478.0,608178011.0,140528478.0,4.327791915600196,1.0,1.8182,1.8182
0.6,0.1,10,0,0.1,1.0,32757678.0,60499005.0,249177238.0,1.8468648785179462,7.606681951022292,1.6667,0.1667
0.6,0.1,10,1,0.1,1.0,12502379.0,60499217.0,70929343.0,4.839016398399057,5.673267703690634,1.6667,0.1667
0.6,0.1,50,0,0.1,1.0,132787958.0,260499005.0,329174478.0,1.9617667815932527,2.4789482642695657,1.6667,0.1667
0.6,0.1,50,1,0.1,1.0,39538339.0,260499217.0,92529103.0,6.5885220165672616,2.340237484432515,1.6667,0.1667
0.6,0.1,100,0,0.1,1.0,257825808.0,510499005.0,429171028.0,1.9800151465054265,1.6645774576608716,1.6667,0.1667
0.6,0.1,100,1,0.1,1.0,73333289.0,510499217.0,119528803.0,6.961357167547742,1.6299392080996122,1.6667,0.1667
0.6,0.15,10,0,0.15,1.0,35672934.0,60750034.0,250280499.0,1.7029727355759412,7.015977407409214,1.6667,0.25
0.6,0.15,10,1,0.15,1.0,13360573.0,60750152.0,71226507.0,4.546972049776608,5.331096727662803,1.6667,0.25
0.6,0.15,50,0,0.15,1.0,145711174.0,260750034.0,330277739.0,1.789499232227722,2.2666603386230353,1.6667,0.25
0.6,0.15,50,1,0.15,1.0,43353533.0,260750152.0,92826267.0,6.014507560433425,2.1411465358544137,1.6667,0.25
0.6,0.15,100,0,0.15,1.0,283258974.0,510750034.0,430274289.0,1.8031203982261124,1.51901379477566,1.6667,0.25
0.6,0.15,100,1,0.15,1.0,80844733.0,510750152.0,119825967.0,6.317667620969198,1.4821740706348798,1.6667,0.25
0.6,0.2,10,0,0.2,1.0,38610562.0,60999436.0,251384436.0,1.5798639760799131,6.510768633722555,1.6667,0.3333
0.6,0.2,10,1,0.2,1.0,14420122.0,61000032.0,71527388.0,4.230202213268376,4.960248463917296,1.6667,0.3333
0.6,0.2,50,0,0.2,1.0,158651442.0,260999436.0,331381676.0,1.6451122833160257,2.0887403973296377,1.6667,0.3333
0.6,0.2,50,1,0.2,1.0,48062362.0,261000032.0,93127148.0,5.430445386766468,1.9376315296364337,1.6667,0.3333
0.6,0.2,100,0,0.2,1.0,308702542.0,510999436.0,431378226.0,1.6553133404389007,1.3973912336620797,1.6667,0.3333
0.6,0.2,100,1,0.2,1.0,90115162.0,511000032.0,120126848.0,5.670522259062243,1.3330370309937412,1.6667,0.3333
0.6,0.25,10,0,0.25,1.0,41574071.0,61248800.0,252493484.0,1.4732451868858356,6.0733403760242775,1.6667,0.4167
0.6,0.25,10,1,0.25,1.0,16042356.0,61250070.0,71824924.0,3.818022115953542,4.477205467825299,1.6667,0.4167
0.6,0.25,50,0,0.25,1.0,171616951.0,261248800.0,332490724.0,1.5222785306330258,1.937400251330651,1.6667,0.4167
0.6,0.25,50,1,0.25,1.0,55302116.0,261250070.0,93424684.0,4.724051969367682,1.6893509825193669,1.6667,0.4167
0.6,0.25,100,0,0.25,1.0,334170551.0,511248800.0,432487274.0,1.5299038124996238,1.2942112125254268,1.6667,0.4167
0.6,0.25,100,1,0.25,1.0,104376816.0,511250070.0,120424384.0,4.898119042067733,1.1537464794864025,1.6667,0.4167
0.6,0.3,10,0,0.3,1.0,44566103.0,61498727.0,253582023.0,1.3799440126052753,5.690020125834202,1.6667,0.5
0.6,0.3,10,1,0.3,1.0,18831528.0,61501439.0,72118028.0,3.2658761944330803,3.829642926479466,1.6667,0.5
0.6,0.3,50,0,0.3,1.0,184624143.0,261498727.0,333579263.0,1.4163842428777043,1.8068019576399605,1.6667,0.5
0.6,0.3,50,1,0.3,1.0,67792408.0,261501439.0,93717788.0,3.857385313706514,1.3824230583460024,1.6667,0.5
0.6,0.3,100,0,0.3,1.0,359696693.0,511498727.0,433575813.0,1.422027883364499,1.2053928252267807,1.6667,0.5
0.6,0.3,100,1,0.0,0.0,120717488.0,511501439.0,120717488.0,4.237177624173227,1.0,1.6667,0.5
0.6,0.35,10,0,0.35,1.0,47572690.0,61751527.0,254694313.0,1.2980457274961748,5.353792543579099,1.6667,0.5833
0.6,0.35,10,1,0.35,1.0,23254726.0,61748570.0,72417261.0,2.655312730840174,3.1140879062604307,1.6667,0.5833
0.6,0.35,50,0,0.35,1.0,197603490.0,261751527.0,334691553.0,1.3246300811792342,1.693753247981602,1.6667,0.5833
0.6,0.35,50,1,0.35,1.0,87586886.0,261748570.0,94017021.0,2.988444754161028,1.0734143579439506,1.6667,0.5833
0.6,0.35,100,0,0.35,1.0,385141990.0,511751527.0,434688103.0,1.328734701194227,1.128643758111132,1.6667,0.5833
0.6,0.35,100,1,0.0,0.0,121016721.0,511748570.0,121016721.0,4.228742654496481,1.0,1.6667,0.5833
0.6,0.4,10,0,0.4,1.0,50610235.0,62000423.0,255788888.0,1.2250570067497217,5.054094058247309,1.6667,0.6667
0.6,0.4,10,1,0.4,1.0,29236020.0,62000420.0,72715911.0,2.120686057814983,2.4872028066747798,1.6667,0.6667
0.6,0.4,50,0,0.4,1.0,210646395.0,262000423.0,335786128.0,1.2437925795027254,1.594074885544564,1.6667,0.6667
0.6,0.4,50,1,0.0,0.0,94315671.0,262000420.0,94315671.0,2.777909728278347,1.0,1.6667,0.6667
0.6,0.4,100,0,0.4,1.0,410691595.0,512000423.0,435782678.0,1.2466786007636703,1.0610947078184056,1.6667,0.6667
0.6,0.4,100,1,0.0,0.0,121315371.0,512000420.0,121315371.0,4.220408475691015,1.0,1.6667,0.6667
0.6,0.45,10,0,0.45,1.0,53677810.0,62251057.0,256893122.0,1.1597167805467474,4.785834630734748,1.6667,0.75
0.6,0.45,10,1,0.45,1.0,36487635.0,62248963.0,73013460.0,1.7060289876282746,2.0010466559424858,1.6667,0.75
0.6,0.45,50,0,0.45,1.0,223726930.0,262251057.0,336890362.0,1.1721926233913815,1.5058105074789163,1.6667,0.75
0.6,0.45,50,1,0.0,0.0,94613220.0,262248963.0,94613220.0,2.771800420702308,1.0,1.6667,0.75
0.6,0.45,100,0,0.45,1.0,436288330.0,512251057.0,436886912.0,1.1741112969948106,1.0013719871902143,1.6667,0.75
0.6,0.45,100,1,0.0,0.0,121612920.0,512248963.0,121612920.0,4.212126170475966,1.0,1.6667,0.75
0.6,0.5,10,0,0.5,1.0,56755873.0,62498560.0,257989614.0,1.1011822512183012,4.545602073639146,1.6667,0.8334
0.6,0.5,10,1,0.5,1.0,44679001.0,62498358.0,73311473.0,1.3988306945358961,1.6408485274771474,1.6667,0.8334
0.6,0.5,50,0,0.5,1.0,236779953.0,262498560.0,337986854.0,1.1086181776545923,1.4274301929606346,1.6667,0.8334
0.6,0.5,50,1,0.0,0.0,94911233.0,262498358.0,94911233.0,2.765724874736376,1.0,1.6667,0.8334
0.6,0.5,100,0,0.0,0.0,437983404.0,512498560.0,437983404.0,1.170132373326182,1.0,1.6667,0.8334
0.6,0.5,100,1,0.0,0.0,121910933.0,512498358.0,121910933.0,4.2038752832775055,1.0,1.6667,0.8334
0.6,0.55,10,0,0.55,1.0,59866548.0,62748981.0,259087659.0,1.0481476399808454,4.327753439199467,1.6667,0.9167
0.6,0.55,10,1,0.55,1.0,53561569.0,62750367.0,73604208.0,1.1715558033783513,1.3741981307530404,1.6667,0.9167
0.6,0.55,50,0,0.55,1.0,249885628.0,262748981.0,339084899.0,1.0514769620924338,1.3569603890944861,1.6667,0.9167
0.6,0.55,50,1,0.0,0.0,95203968.0,262750367.0,95203968.0,2.7598678134928156,1.0,1.6667,0.9167
0.6,0.55,100,0,0.0,0.0,439081449.0,512748981.0,439081449.0,1.1677764619019466,1.0,1.6667,0.9167
0.6,0.55,100,1,0.0,0.0,122203668.0,512750367.0,122203668.0,4.195867238616765,1.0,1.6667,0.9167
0.6,0.6,10,0,0.6,1.0,62999998.0,62999998.0,260187912.0,1.0,4.12996698825292,1.6667,1.0
0.6,0.6,10,1,0.6,1.0,63000693.0,63000693.0,73902429.0,1.0,1.1730415251146522,1.6667,1.0
0.6,0.6,50,0,0.6,1.0,262999998.0,262999998.0,340185152.0,1.0,1.2934796752355868,1.6667,1.0
0.6,0.6,50,1,0.0,0.0,95502189.0,263000693.0,95502189.0,2.7538708353585486,1.0,1.6667,1.0
0.6,0.6,100,0,0.0,0.0,440181702.0,512999998.0,440181702.0,1.1654278123537265,1.0,1.6667,1.0
0.6,0.6,100,1,0.0,0.0,122501889.0,513000693.0,122501889.0,4.1876961831992645,1.0,1.6667,1.0
0.6,0.65,10,0,0.6,0.9231,126492216.0,126492216.0,261286228.0,1.0,2.06563088435418,1.6667,1.0834
0.6,0.65,10,1,0.0,0.0,74200407.0,80438052.0,74200407.0,1.0840648353856064,1.0,1.6667,1.0834
0.6,0.65,50,0,0.6,0.9231,326491734.0,326491734.0,341283468.0,1.0,1.045305079607314,1.6667,1.0834
0.6,0.65,50,1,0.0,0.0,95800167.0,280438012.0,95800167.0,2.9273227884874147,1.0,1.6667,1.0834
0.6,0.65,100,0,0.0,0.0,441280018.0,576491630.0,441280018.0,1.306407737682788,1.0,1.6667,1.0834
0.6,0.65,100,1,0.0,0.0,122799867.0,530437962.0,122799867.0,4.319532056170712,1.0,1.6667,1.0834
0.6,0.7,10,0,0.6,0.8571,178629215.0,178629215.0,262393305.0,1.0,1.4689271572961904,1.6667,1.1667
0.6,0.7,10,1,0.0,0.0,74498151.0,95323468.0,74498151.0,1.2795413942555434,1.0,1.6667,1.1667
0.6,0.7,50,0,0.0,0.0,342390545.0,378627481.0,342390545.0,1.1058350954171354,1.0,1.6667,1.1667
0.6,0.7,50,1,0.0,0.0,96097911.0,295323274.0,96097911.0,3.073149779499369,1.0,1.6667,1.1667
0.6,0.7,100,0,0.0,0.0,442387095.0,628627028.0,442387095.0,1.4209886208366906,1.0,1.6667,1.1667
0.6,0.7,100,1,0.0,0.0,123097611.0,545323274.0,123097611.0,4.43000696414815,1.0,1.6667,1.1667
0.6,0.75,10,0,0.6,0.8,222761924.0,222761924.0,263491020.0,1.0,1.1828368837396108,1.6667,1.25
0.6,0.75,10,1,0.0,0.0,74789753.0,105728025.0,74789753.0,1.4136699314944923,1.0,1.6667,1.25
0.6,0.75,50,0,0.0,0.0,343488260.0,422760576.0,343488260.0,1.2307861002294518,1.0,1.6667,1.25
0.6,0.75,50,1,0.0,0.0,96389513.0,305727933.0,96389513.0,3.171796635179597,1.0,1.6667,1.25
0.6,0.75,100,0,0.0,0.0,443484810.0,672759940.0,443484810.0,1.5169853055395517,1.0,1.6667,1.25
0.6,0.75,100,1,0.0,0.0,123389213.0,555727933.0,123389213.0,4.503861557168697,1.0,1.6667,1.25
0.6,0.8,10,0,0.6,0.75,261195976.0,261195976.0,264590764.0,1.0,1.0129970915018998,1.6667,1.3334
0.6,0.8,10,1,0.0,0.0,75090952.0,116064273.0,75090952.0,1.5456492414691987,1.0,1.6667,1.3334
0.6,0.8,50,0,0.0,0.0,344588004.0,461194759.0,344588004.0,1.3383947022137195,1.0,1.6667,1.3334
0.6,0.8,50,1,0.0,0.0,96690712.0,316063982.0,96690712.0,3.2688142993506966,1.0,1.6667,1.3334
0.6,0.8,100,0,0.0,0.0,444584554.0,711194208.0,444584554.0,1.5996826736360257,1.0,1.6667,1.3334
0.6,0.8,100,1,0.0,0.0,123690412.0,566063971.0,123690412.0,4.576457963451524,1.0,1.6667,1.3334
0.6,0.85,10,0,0.0,0.0,265695673.0,295714737.0,265695673.0,1.1129828862512188,1.0,1.6667,1.4167
0.6,0.85,10,1,0.0,0.0,75390364.0,125672867.0,75390364.0,1.6669619342864561,1.0,1.6667,1.4167
0.6,0.85,50,0,0.0,0.0,345692913.0,495713344.0,345692913.0,1.433970224318715,1.0,1.6667,1.4167
0.6,0.85,50,1,0.0,0.0,96990124.0,325672798.0,96990124.0,3.3577933976040693,1.0,1.6667,1.4167
0.6,0.85,100,0,0.0,0.0,445689463.0,745712972.0,445689463.0,1.6731671576449183,1.0,1.6667,1.4167
0.6,0.85,100,1,0.0,0.0,123989824.0,575672798.0,123989824.0,4.642903582152032,1.0,1.6667,1.4167
0.6,0.9,10,0,0.0,0.0,266792925.0,326975136.0,266792925.0,1.2255764878322766,1.0,1.6667,1.5
0.6,0.9,10,1,0.0,0.0,75685461.0,134046154.0,75685461.0,1.7710951644992954,1.0,1.6667,1.5
0.6,0.9,50,0,0.0,0.0,346790165.0,526974272.0,346790165.0,1.5195767503960211,1.0,1.6667,1.5
0.6,0.9,50,1,0.0,0.0,97285221.0,334045985.0,97285221.0,3.433676580741899,1.0,1.6667,1.5
0.6,0.9,100,0,0.0,0.0,446786715.0,776973918.0,446786715.0,1.7390264569527318,1.0,1.6667,1.5
0.6,0.9,100,1,0.0,0.0,124284921.0,584045935.0,124284921.0,4.699250160846142,1.0,1.6667,1.5
0.6,0.95,10,0,0.0,0.0,267892810.0,355995661.0,267892810.0,1.3288735184792753,1.0,1.6667,1.5834
0.6,0.95,10,1,0.0,0.0,75982890.0,142043512.0,75982890.0,1.869414443172667,1.0,1.6667,1.5834
0.6,0.95,50,0,0.0,0.0,347890050.0,555994278.0,347890050.0,1.5981896521616528,1.0,1.6667,1.5834
0.6,0.95,50,1,0.0,0.0,97582650.0,342043417.0,97582650.0,3.5051663077401565,1.0,1.6667,1.5834
0.6,0.95,100,0,0.0,0.0,447886600.0,805993662.0,447886600.0,1.7995485062513592,1.0,1.6667,1.5834
0.6,0.95,100,1,0.0,0.0,124582350.0,592043417.0,124582350.0,4.752225471746199,1.0,1.6667,1.5834
0.6,1.0,10,0,0.0,0.0,268990197.0,383104596.0,268990197.0,1.4242325566979677,1.0,1.6667,1.6667
0.6,1.0,10,1,0.0,0.0,76279208.0,149429539.0,76279208.0,1.9589812600046923,1.0,1.6667,1.6667
0.6,1.0,50,0,0.0,0.0,348987437.0,583103731.0,348987437.0,1.6708444751264786,1.0,1.6667,1.6667
0.6,1.0,50,1,0.0,0.0,97878968.0,349429479.0,97878968.0,3.5700159711532717,1.0,1.6667,1.6667
0.6,1.0,100,0,0.0,0.0,448983987.0,833103340.0,448983987.0,1.855530183975136,1.0,1.6667,1.6667
0.6,1.0,100,1,0.0,0.0,124878668.0,599429429.0,124878668.0,4.800094672694619,1.0,1.6667,1.6667
0.65,0.1,10,0,0.1,1.0,29974414.0,60499452.0,218586456.0,2.0183698003237027,7.292434674452685,1.5385,0.1539
0.65,0.1,10,1,0.1,1.0,11702186.0,60499530.0,62355951.0,5.169934061892368,5.328572883733005,1.5385,0.1539
0.65,0.1,50,0,0.1,1.0,119971534.0,260499452.0,288558736.0,2.171343845615911,2.40522669319207,1.5385,0.1539
0.65,0.1,50,1,0.1,1.0,35853306.0,260499530.0,81146511.0,7.2657045908123505,2.26329228886173,1.5385,0.1539
0.65,0.1,100,0,0.1,1.0,232467934.0,510499452.0,376024086.0,2.1959994362061135,1.6175309838646392,1.5385,0.1539
0.65,0.1,100,1,0.1,1.0,66042206.0,510499530.0,104634711.0,7.729898210850195,1.5843612340871835,1.5385,0.1539
0.65,0.15,10,0,0.15,1.0,32877183.0,60750761.0,219547880.0,1.8478091933849685,6.6778190820059,1.5385,0.2308
0.65,0.15,10,1,0.15,1.0,12496184.0,60750528.0,62615196.0,4.861526366769247,5.010745360343606,1.5385,0.2308
0.65,0.15,50,0,0.15,1.0,132885423.0,260750761.0,289520160.0,1.9622224553553929,2.1787202347995684,1.5385,0.2308
0.65,0.15,50,1,0.15,1.0,39387584.0,260750528.0,81405756.0,6.620119883463784,2.066787239349334,1.5385,0.2308
0.65,0.15,100,0,0.15,1.0,257895723.0,510750761.0,376985510.0,1.9804545614740574,1.4617749593311402,1.5385,0.2308
0.65,0.15,100,1,0.13,0.8667,72500776.0,510750528.0,104893956.0,7.04475946574696,1.4467977004825439,1.5385,0.2308
0.65,0.2,10,0,0.2,1.0,35806517.0,60999828.0,220516259.0,1.703595689019404,6.158550941997514,1.5385,0.3077
0.65,0.2,10,1,0.2,1.0,13350685.0,60999056.0,62876046.0,4.568983239436778,4.709574527449341,1.5385,0.3077
0.65,0.2,50,0,0.2,1.0,145827437.0,260999828.0,290488539.0,1.7897854708918735,1.9920019509085933,1.5385,0.3077
0.65,0.2,50,1,0.2,1.0,43173965.0,260999056.0,81666606.0,6.045288080443851,1.8915706722789996,1.5385,0.3077
0.65,0.2,100,0,0.2,1.0,283353587.0,510999828.0,377953889.0,1.8033998913167102,1.3338595533643272,1.5385,0.3077
0.65,0.2,100,1,0.1625,0.8125,79386631.0,510999056.0,105154806.0,6.436840177787618,1.324590862156627,1.5385,0.3077
0.65,0.25,10,0,0.25,1.0,38763000.0,61249499.0,221481299.0,1.580102133477801,5.713729561695431,1.5385,0.3846
0.65,0.25,10,1,0.25,1.0,14413369.0,61249744.0,63131261.0,4.249509188309825,4.380048897658833,1.5385,0.3846
0.65,0.25,50,0,0.25,1.0,158809800.0,261249499.0,291453579.0,1.6450464580901178,1.8352367360200692,1.5385,0.3846
0.65,0.25,50,1,0.25,1.0,47882649.0,261249744.0,81921821.0,5.456041999681346,1.710887403075799,1.5385,0.3846
0.65,0.25,100,0,0.25,1.0,308868300.0,511249499.0,378918929.0,1.6552346064649561,1.2267977289997063,1.5385,0.3846
0.65,0.25,100,1,0.195,0.78,88952670.0,511249744.0,105410021.0,5.747435619414235,1.1850124453824713,1.5385,0.3846
0.65,0.3,10,0,0.3,1.0,41740327.0,61500655.0,222434924.0,1.4734109533928663,5.3290172834534815,1.5385,0.4616
0.65,0.3,10,1,0.3,1.0,16042681.0,61501124.0,63387688.0,3.833593898675664,3.9511904525185035,1.5385,0.4616
0.65,0.3,50,0,0.3,1.0,171793327.0,261500655.0,292407204.0,1.5221816793850207,1.7020870897971492,1.5385,0.4616
0.65,0.3,50,1,0.3,1.0,55132961.0,261501124.0,82178248.0,4.743099577038861,1.4905466078631258,1.5385,0.4616
0.65,0.3,100,0,0.3,1.0,334359577.0,511500655.0,379872554.0,1.5297921464950293,1.1361198545839768,1.5385,0.4616
0.65,0.3,100,1,0.2275,0.7583,101454673.0,511501124.0,105666448.0,5.04167140728944,1.0415138591004083,1.5385,0.4616
0.65,0.35,10,0,0.35,1.0,44744770.0,61748494.0,223401637.0,1.3800158990648517,4.992798867890035,1.5385,0.5385
0.65,0.35,10,1,0.35,1.0,18850599.0,61747708.0,63651476.0,3.275636386939216,3.376628827550785,1.5385,0.5385
0.65,0.35,50,0,0.35,1.0,184817930.0,261748494.0,293373917.0,1.4162505445223847,1.587367183476192,1.5385,0.5385
0.65,0.35,50,1,0.35,1.0,67663959.0,261747708.0,82442036.0,3.868347520132542,1.2184039659872696,1.5385,0.5385
0.65,0.35,100,0,0.35,1.0,359909380.0,511748494.0,380839267.0,1.4218815136187892,1.0581532134561205,1.5385,0.5385
0.65,0.35,100,1,0.0,0.0,105930236.0,511747708.0,105930236.0,4.83098808540368,1.0,1.5385,0.5385
0.65,0.4,10,0,0.4,1.0,47765497.0,61998745.0,224364283.0,1.2979817837967853,4.697203988058577,1.5385,0.6154
0.65,0.4,10,1,0.4,1.0,23293920.0,61998855.0,63910098.0,2.661589590760164,2.7436385975396154,1.5385,0.6154
0.65,0.4,50,0,0.4,1.0,197822137.0,261998745.0,294336563.0,1.3244157048005198,1.4878848619454557,1.5385,0.6154
